Source,Date,PO,Client,Route,Aircraft,Tail,Operator,Pay Terms,Client Invoiced,Operator Paid,Margin,Funded By,Deposited To,Check/Deposit #,Jonny Profits,Jonny Invested,Jonny Owed,Jonny Returned,Client Paid?,OnFly Paid?,Investor Paid?,Operator Paid?,Bill in QB?,Referral,Referral Paid?
Legacy,2025-06-10,PO # 00118,PSA,KGSP → KBTV,C90,,Executive Shuttle,Net 30,13000,11935.3,1064.7,Jonny 1%,OFA Bank (8071),# 389182,119.35,11935.3,,12054.65,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-06-09,PO #00117,PSA,KCAK → KTYS,C310,,Miller,Net 30,6000,4800,1200,Jonny 1%,OFA Bank (8071),# 389110,48,4800,,4848,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-06-08,PO #00116,PSA ,KCVG → KMCI,C310,,Sonrise,Net 30,8200,7208,992,Jonny 1%,OFA Bank (8071),# 389447,72.08,7208,,7280.08,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-06-06,PO #00115,PSA,KCAK → KMHT,C310,,Sonrise,Net 30,8900,8548,352,Jonny 1%,OFA Bank (8071),# 389447,85.48,8548,,8633.48,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-06-06,PO #00114,PSA,KCVG → KMCI,C310,,Miller,Net 30,6950,5508,1442,Jonny 1%,OFA Bank (8071),# 388987,55.08,5508,,5563.08,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-06-05,PO #00113,PSA,KGSP → KMCI,B58,,Axio,Net 30,8100,6937.5,1162.5,Jonny 1%,OFA Bank (8071),# 388859,69.38,6937.5,,7006.88,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-06-04,PO #00112,PSA,KDFW → KLIT,,,GTA,Net 31,,900,-900,Jonny 1%,OFA Bank (8071),No Money,9,900,,909,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-06-01,PO #00111,PSA,KCAK → KHSV,C310,,Air Z,Net 30,6700,5700,1000,Jonny 1%,OFA Bank (8071),# 388859,57,5700,,5757,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-29,PO #00110,PSA,KCAK → KSGF,C310,,Air Z,Net 30,8900,7900,1000,Jonny 1%,OFA Bank (8071),# 388694,79,7900,,7979,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-27,PO #00109,PSA,KCKB → KDFW,C310,,Sonrise,Net 30,11900,10853.9,1046.1,Jonny 1%,OFA Bank (8071),# 388694,108.54,10853.9,,10962.44,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-26,PO #00108,PSA,KCAK → KPIA,C310,,Air Z,Net 30,6500,5500,1000,Jonny 1%,OFA Bank (8071),# 388694,55,5500,,5555,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-23,PO #00107,PSA,KCAK → KLFT,C310,,Air Z,Net 30,11750,11000,750,Jonny 1%,OFA Bank (8071),# 388563,110,11000,,11110,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-22,PO #VG052204,Piedmont,KPHL → KORD,C310,,Sonrise,Net 30,8200,7243.98,956.02,Jonny 1%,OFA Bank (8071),# 894949,72.44,7243.98,,7316.42,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-21,PO #00106,PSA,KCVG → KHSV,C310,,Sonrise,Net 30,6300,4750,1550,Jonny 1%,OFA Bank (8071),# 388452,47.5,4750,,4797.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-18,PO #00105,PSA,DFW → XNA,,,GTA,Net 30,13500,10075,3425,Jonny 1%,OFA Bank (8071),# 388305,100.75,10075,,10175.75,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-18,PO #01047,Athelo Group,KORL → KTNU,,,Exec 1 Avaition,Net 15,18100,16936.45,1163.55,Jonny 1%,OFA Bank (8071),ID 08783G,169.36,16936.45,,17105.81,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-16,PO #JB051606,PDT,KMDT → KALO,Cheyenne,,Contrail,Net 30,17750,16478.25,1271.75,Jonny 1%,OFA Bank (8071),#894669,164.78,16478.25,,16643.03,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-15,PO # 00105,PSA,DFW → XNA,,,GTA,Net 30,5600,3300,2300,Jonny 1%,OFA Bank (8071),# 388305,33,3300,,3333,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-14,PO #00104,PSA,KCLT → KDFW,C404,,Sonrise,Net 30,11800,10400,1400,Jonny 1%,OFA Bank (8071),# 388168,104,10400,,10504,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-14,PO #00103,PSA,KCAK → KXNA,Aerostar,,Castle,Net 30,8500,7071.21,1428.79,Jonny 1%,OFA Bank (8071),# 388168,70.71,7071.21,,7141.92,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-13,PO #00102,PSA,KCAK → Cancel,,,Air Z,Net 30,,1830,-1830,OFA,OFA Bank (8071),No Money,,,,,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-08,PO #00101,PSA,CAK → MKE,C310,,Air Z,Net 30,5300,4200,1100,Jonny 1%,OFA Bank (8071),# 387934,42,4200,,4242,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-05,PO #00100,PSA,TUL → ORF,Bonaza,,GTA,Net 30,11000,9270.66,1729.34,Jonny 1%,OFA Bank (8071),# 387794,92.71,9270.66,,9363.37,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-05-04,PO # 00099,PSA,KORF → KHSV,Baron 58,,Axio,Net 30,7750,5512.5,2237.5,Jonny 1%,OFA Bank (8071),# 387794,55.13,5512.5,,5567.63,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-04-28,PO # 00098,PSA ,KDAY-KORF → KBTV,C310,,Miller ,Net 30,11100,9834.84,1265.16,Jonny 1%,OFA Bank (8071),# 387569,98.35,9834.84,,9933.19,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-04-27,PO # CS042605,PSA,KMDT → KALO,C310,,Air Z,Net 30,12100,8900,3200,Jonny 1%,OFA Bank (8071),# 0000893796,89,8900,,8989,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-04-25,PO # 00097,PSA,KCAK → KSYR,C340,,Air Z,Net 30,5200,3500,1700,Jonny 1%,OFA Bank (8071),# 387344,35,3500,,3535,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-04-25,PO # 00096,PSA,KGSP → KGPT,C310,,Miller,Net 30,10300,9750,550,Jonny 1%,OFA Bank (8071),# 387344,97.5,9750,,9847.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-04-20,PO #00095,PSA,KDAY → KMLI,C310,,Sonrise,Net 30,6800,5800,1000,Jonny 1%,OFA Bank (8071),# 387344,58,5800,,5858,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-04-13,PO #VG041304,Piedmont,KROA → KAZO,C310,,Sonrise,Net 30,7000,5350,1650,Jonny 1%,OFA Bank (8071),# 893204,53.5,5350,,5403.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-04-09,PO #00094,PSA,KCAK → KMKE,N3839G,,Air Z,Net 30,6900,5250,1650,Jonny 1%,OFA Bank (8071),# 386816,52.5,5250,,5302.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-04-08,PO #00093,PSA,KDFW → KMDH,6209X,,Miller,Net 30,8700,7770,930,Jonny 1%,OFA Bank (8071),# 386816,77.7,7770,,7847.7,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-04-07,PO #00092,PSA,KDFW → KJAN,CC404,,Sonrise,Net 30,8100,7195,905,Jonny 1%,OFA Bank (8071),# 386816,71.95,7195,,7266.95,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-04-06,PO #00091,PSA,KDAY → KJAN,C310,,Sonrise,Net 30,7900,6825,1075,Jonny 1%,OFA Bank (8071),# 386816,68.25,6825,,6893.25,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-04-02,PO #00090,PSA ,KCAK → KPVD,C310,,Miller Aviation,Net 30,8400,7370,1030,Jonny 1%,OFA Bank (8071),# 386631,73.7,7370,,7443.7,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-31,PO #00089,PSA,KCAK → KMCI,Aerostar,,Castle,Net 30,8500,6513.86,1986.14,Jonny 1%,OFA Bank (8071),# 386509,65.14,6513.86,,6579,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-29,PO #00088,PSA,KCLT → KDFW,B58,,Axio,Net 30,12500,9446,3054,Jonny 1%,OFA Bank (8071),# 386509,94.46,9446,,9540.46,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-26,PO #00087,PSA,KCLT → KMEM,B58,,Axio,Net 30,7600,4637.5,2962.5,Jonny 1%,OFA Bank (8071),# 386358,46.38,4637.5,,4683.88,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-25,PO #00086,PSA,KCVG → KPHL,C310,,Sonrise Aviation,Net 30,7000,6068.8,931.2,Jonny 1%,OFA Bank (8071),# 386358,60.69,6068.8,,6129.49,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-24,PO #00085,PSA,KTUL → KCAK,C310,,Miller Aviation,Net 30,8900,8335,565,Jonny 1%,OFA Bank (8071),# 386224,83.35,8335,,8418.35,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-22,PO #00084,PSA,KGSP → KPNS,B58,,Clemson,Net 30,500,500,,OFA,OFA Bank (8071),# 386224,,,,,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-20,PO #00083,PSA,KDFW → KLIT,C310,,Miller Aviation,Net 30,7000,5992.73,1007.27,Jonny 1%,OFA Bank (8071),# 386056,59.93,5992.73,,6052.66,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-19,PO #00082,PSA,KGSP → KLIT,B58,,Axio,Net 30,7250,5250,2000,Jonny 1%,OFA Bank (8071),# 386509,52.5,5250,,5302.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-17,PO #00081,PSA,KDAY → KDSM,C310,,Sonrise Aviation,Net 30,6500,5550,950,Jonny 1%,OFA Bank (8071),# 385890,55.5,5550,,5605.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-15,PO #00080,PSA,KDFW → KCLT,C90,,Executive Shuttle,Net 30,14900,13815.81,1084.19,Jonny 1%,OFA Bank (8071),# 385890,138.16,13815.81,,13953.97,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-11,PO # 00079,PSA,KDAY-KCAK → KALB,C310,,Sonrise Aviation,Net 30,8500,7532.78,967.22,Jonny 1%,OFA Bank (8071),#385624,75.33,7532.78,,7608.11,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-11,PO #00078,PSA,KDAY → KPNS,C319,,Sonrise Aviation,Net 30,9500,8500,1000,Jonny 1%,OFA Bank (8071),#385624,85,8500,,8585,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-10,PO #00077,PSA,KDAY → KMCI,C310,,Miller Aviation,Net 30,6500,5508,992,Jonny 1%,OFA Bank (8071),#385624,55.08,5508,,5563.08,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-08,PO # 00075,PSA ,DAY-CVG → KLIT,C310,,Sonrise Aviation,Net 30,8500,7600,900,Jonny 1%,OFA Bank (8071),#385624,76,7600,,7676,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-04,PO # 00074,PSA,DAY-? → KPIA,C310,,Sonrise Aviation,Net 30,7000,6000,1000,Jonny 1%,OFA Bank (8071),# 385505,60,6000,,6060,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-04,PO # 00073,PSA,KORF → KBDL,PAY2,,Contrail,Net 30,9900,8799.85,1100.15,Jonny 1%,OFA Bank (8071),# 386056,88,8799.85,,8887.85,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-03-02,PO #00072,PSA,KCLT → KBGR,BE58,,Axio,Net 30,13500,11152.5,2347.5,Jonny 1%,OFA Bank (8071),# 385365,111.53,11152.5,,11264.03,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-24,PO #00071,PSA,KORF → KPWM,King Air 90,,"Vertivue, LLC",Net 30,13300,13202.93,97.07,Jonny 1%,OFA Bank (8071),# 385063,132.03,13202.93,,13334.96,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-23,PO #00070,PSA,KCLT → KBGR,C90,,Executive Air Shuttle,Net 30,14750,13750,1000,Jonny 1%,OFA Bank (8071),# 385063,137.5,13750,,13887.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-23,PO #00069,PSA,KDAY → KBTR,Caravan,,Priority Air Charter,Net 30,13500,11913.04,1586.96,Jonny 1%,OFA Bank (8071),# 385063,119.13,11913.04,,12032.17,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-22,PO #00068,PSA,KDAY → KBTV,Aerostar,,Castle,Net 30,7900,7200,700,Jonny 1%,OFA Bank (8071),# 385063,72,7200,,7272,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-22,PO #00067,PSA,KDAY-KCAK → KHSV,C310,,Sonrise Aviation,Net 30,8000,7400,600,Jonny 1%,OFA Bank (8071),# 385063,74,7400,,7474,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-21,PO #00066,PSA,KCAK-KDAY → KHSV,C340,,Air Z,Net 30,7800,6725,1075,Jonny 1%,OFA Bank (8071),# 385063,67.25,6725,,6792.25,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-19,PO #00065,PSA,KCKB → KPNS,C340,,Air Z,Net 30,10800,9500,1300,Jonny 1%,OFA Bank (8071),# 384896,95,9500,,9595,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-16,PO # 00064,PSA,KDAY → KORF,,,Air Z,Net 30,7000,5500,1500,Jonny 1%,OFA Bank (8071),# 384739,55,5500,,5555,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-15,PO # 00063,PSA,KCLT → KTLH,B200,,Low Aviation,Net 30,10900,9890,1010,Jonny 1%,OFA Bank (8071),# 384554,98.9,9890,,9988.9,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-14,PO # 00062,PSA,KDAY → KCLT,C340,,Air Z,Net 30,8000,6500,1500,Jonny 1%,OFA Bank (8071),# 384554,65,6500,,6565,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-13,PO # 00061,PSA,KDAY → KALB,C310,,Sonrise Aviation,Net 30,9000,7872.78,1127.22,Jonny 1%,OFA Bank (8071),# 384554,78.73,7872.78,,7951.51,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-12,PO #154CA,PSA,KDAY → KMLI,PAY2,,FedAir,Net 30,9900,8700,1200,Jonny 1%,OFA Bank (8071),# 384554,87,8700,,8787,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-07,PO #2749MG,PSA,KCLT → KALB,Aerostar,,Castle,Net 30,7500,6450,1050,Jonny 1%,OFA Bank (8071),# 384281,64.5,6450,,6514.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-06,PO #26249,PSA,KDAY → KICT,C310,,Air Z,Net 30,11000,9900,1100,Jonny 1%,OFA Bank (8071),# 384281,99,9900,,9999,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-05,PO #26248,PSA,KCVG → KMCI,C310,,Sonrise Aviation,Net 30,8400,8457,-57,Jonny 1%,OFA Bank (8071),# 384281,84.57,8457,,8541.57,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-04,PO #26247,PSA,KDAY → KDFW,C310,,Sonrise Aviation,Net 30,10500,11126.38,-626.38,Jonny 1%,OFA Bank (8071),# 384281,111.26,11126.38,,11237.64,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-03,PO #26246,PSA,KDAY → KPIA,C310,,Sonrise,Net 30,5100,4185,915,Jonny 1%,OFA Bank (8071),# 384281,41.85,4185,,4226.85,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-02-02,PO #26245,PSA,KCAK → KBTV,C340,,Air Z,Net 30,7500,6000,1500,Jonny 1%,OFA Bank (8071),# 384141,60,6000,,6060,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-01-22,PO # 26241,PSA,KORF → KBDL,TBM,,Contrail,Net 30,9800,8445.17,1354.83,Jonny 1%,OFA Bank (8071),# 383704,84.45,8445.17,,8529.62,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-01-19,PO #26240,PSA,KCVG → KJAN,C310,,Sonrise,Net 30,9200,8210,990,Jonny 1%,OFA Bank (8071),# 383612,82.1,8210,,8292.1,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-01-18,PO # 26239,PSA,KCAK → KALB,Aerostar,,Castle,Net 30,5500,4150,1350,Jonny 1%,OFA Bank (8071),# 383612,41.5,4150,,4191.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-01-14,PO # 26238,PSA,KDAY → KHSV,C340,,Air Z,Net 30,7700,6500,1200,Jonny 1%,OFA Bank (8071),# 383480,65,6500,,6565,Yes,Yes,No,Yes,Yes,,No
Legacy,2025-01-10,PO # 26237,PSA,KCVG → KMCI,C310,,Sonrise,Net 30,8000,7458,542,Jonny 1%,OFA Bank (8071),# 383241,74.58,7458,,7532.58,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-30,PO #26231,PSA,KCAK → KMHT,C340,,Air Z,Net 30 ,8000,6500,1500,Jonny 1%,OFA Bank (8071),# 382857,65,6500,,6565,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-29,PO #26230,PSA,KCLT → KMOB,King Air,,Augusta,Net 30,12500,11453.75,1046.25,Jonny 1%,OFA Bank (8071),# 382857,114.54,11453.75,,11568.29,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-29,PO #26229,PSA,KCAK → KPVD,C310,,Air Z,Net 30,8800,6600,2200,Jonny 1%,OFA Bank (8071),# 382857,66,6600,,6666,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-29,PO #26228,PSA,KORF → KMHT,C90,,Vertivue,Net 30,10500,9631.25,868.75,Jonny 1%,OFA Bank (8071),# 382857,96.31,9631.25,,9727.56,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-29,PO #VG122909,,,,,Moyer,,11900,11257.65,642.35,Jonny 1%,OFA Bank (8071),PDT38575,112.58,11257.65,,11370.23,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-28,PO #26227,PSA,KCAK → KPVD,C310,,Sonrise,Net 30,9500,8980,520,Jonny 1%,OFA Bank (8071),# 382857,89.8,8980,,9069.8,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-28,PO #26226,PSA,KCVG → KMOB,C310,,Sonrise,Net 30,9200,8768,432,Jonny 1%,OFA Bank (8071),# 382857,87.68,8768,,8855.68,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-25,PO #26225,PSA,KGSP → KDFW,C90,,Exec Shuttle,Net 30,13300,12274,1026,Jonny 1%,OFA Bank (8071),# 382857,122.74,12274,,12396.74,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-24,PO #26224,PSA,KCVG → KBGR,Aerostar,,Castle,Net 30,11250,10250,1000,Jonny 1%,OFA Bank (8071),# 382857,102.5,10250,,10352.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-24,PO # 26223,PSA ,KCAK → KABE,Aerostar,,Castle,Net 30,6300,3607.5,2692.5,Jonny 1%,OFA Bank (8071),# 383612,36.08,3607.5,,3643.58,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-23,PO # 26222,PSA,KCAK → KBDL,C310,,Air Z,Net 30,7000,5900,1100,Jonny 1%,OFA Bank (8071),# 382680,59,5900,,5959,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-21,PO # 26221,PSA,KDAY → KDSM,C310,,Sonrise,Net 30,7100,6158,942,Jonny 1%,OFA Bank (8071),# 382680,61.58,6158,,6219.58,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-19,PO #26219,PSA,KCAK → KBTV,King Air,,FedAir,Net 30,19800,18800,1000,Jonny 1%,OFA Bank (8071),# 382521,188,18800,,18988,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-15,PO #26218,PSA,KGSP → KHPN,C90,,Exec Shuttle,Net 30,11700,11141.75,558.25,Jonny 1%,OFA Bank (8071),# 382403,111.42,11141.75,,11253.17,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-14,PO #26217,PSA,KCAK → KMSP,C310,,Sonrise,Net 30,9500,8543.65,956.35,Jonny 1%,OFA Bank (8071),# 382403,85.44,8543.65,,8629.09,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-13,PO #26216,PSA,KCVG → KMSP,C340,,Air Z,Net 30,9900,8900,1000,Jonny 1%,OFA Bank (8071),# 382267,89,8900,,8989,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-11,PO #26215,PSA,KCAK → KPHL,C310,,Air Z,Net 30,7300,5500,1800,Jonny 1%,OFA Bank (8071),# 382267,55,5500,,5555,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-11,PO # CS121102,Piedmont,KMDT → KJAX,Cheyanne ,,Contrail,Net 30,18700,17100.74,1599.26,Jonny 1%,OFA Bank (8071),PDT38575,171.01,17100.74,,17271.75,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-10,PO #26214,PSA,KCVG → KORF,C310,,Sonrise,Net 30,8000,6895,1105,Jonny 1%,OFA Bank (8071),# 382267,68.95,6895,,6963.95,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-09,PO #26212,PSA,KCVG → KBDL,C310,,Sonrise,Net 30,10300,9361.72,938.28,Jonny 1%,OFA Bank (8071),# 382148,93.62,9361.72,,9455.34,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-09,PO #26213,PSA,KCAK → KPWM,C340,,Air Z,Net 30,9500,7500,2000,Jonny 1%,OFA Bank (8071),# 382148,75,7500,,7575,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-08,PO #262011,PSA,KCAK → KBTV,Cheyenne,,Air Travel Management,Net 30,10200,9190,1010,Jonny 1%,OFA Bank (8071),# 382148,91.9,9190,,9281.9,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-08,PO #26210,PSA,KPNS → KBHM,C90,,Air Relden,Net 30,8000,7244.86,755.14,Jonny 1%,OFA Bank (8071),# 382148,72.45,7244.86,,7317.31,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-06,PO #26209,PSA,KCVG → KLIT,C310,,Sonrise,Net 30,9000,7758,1242,Jonny 1%,OFA Bank (8071),# 382028,77.58,7758,,7835.58,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-06,PO #26208,PSA,KCAK → KPHL,Aerostar,,Castle,Net 30,5700,3300,2400,Jonny 1%,OFA Bank (8071),# 382028,33,3300,,3333,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-05,PO #26206,PSA,KCKB → KCLT,C340,,Air Z,Net 30,7500,5750,1750,Jonny 1%,OFA Bank (8071),# 382028,57.5,5750,,5807.5,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-05,PO #26207,PSA,KCKB → KDFW,Lear 35,,Royal Air Freight,Net 30,16700,14295.37,2404.63,Jonny 1%,OFA Bank (8071),# 382028,142.95,14295.37,,14438.32,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-12-01,PO #26205,PSA,KGSP → KJAX,C90,,Augusta Aviation,Net 30,8500,7195,1305,Jonny 1%,OFA Bank (8071),# 381903,71.95,7195,,7266.95,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-30,PO #26203,PSA,KCVG → KCHA,C310,,Air Z,Net 30,7500,6300,1200,Jonny 1%,OFA Bank (8071),# 381784,63,6300,,6363,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-30,PO #26204,PSA,KDAY-KCAK → KALB,C310,,Sonrise,Net 30,8900,7880.91,1019.09,Jonny 1%,OFA Bank (8071),# 381784,78.81,7880.91,,7959.72,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-29,PO #26202,PSA,KDAY → KICT,C310,,Sonrise,Net 30,10500,9565,935,Jonny 1%,OFA Bank (8071),# 381784,95.65,9565,,9660.65,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-26,PO #26201,PSA,"KDAY, KCAK → KMHT",C310,,Sonrise,Net 30,9900,9063,837,Jonny 1%,OFA Bank (8071),# 381642,90.63,9063,,9153.63,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-25,PO #26199,PSA,KDAY → KIAD,C310,,Air Z,Net 30,6500,4300,2200,Jonny 1%,OFA Bank (8071),# 381642,43,4300,,4343,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-25,PO #26200,PSA,KCKB → KSAV,C310,,Sonrise,Net 30,9300,8248,1052,Jonny 1%,OFA Bank (8071),# 381642,82.48,8248,,8330.48,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-23,PO #26198,PSA,KGSP → KMCI,C90,,Executive Shuttle,Net 30,13500,11825.4,1674.6,Jonny 1%,OFA Bank (8071),# 381476,118.25,11825.4,,11943.65,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-22,PO #26197,PSA,KGSP → KSRQ,C90,,Executive Shuttle,Net 30,11000,8861.15,2138.85,Jonny 1%,OFA Bank (8071),# 381476,88.61,8861.15,,8949.76,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-18,PO #VG111804,Piedmont,KMDT → KORD,Cheyenne,,Contrail,Net 30,14400,13688.29,711.71,Jonny 1%,OFA Bank (8071),VG111804,136.88,13688.29,,13825.17,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-15,PO #26195,PSA,KDAY → KBHM,C310,,Sonrise,Net 30,7600,6755,845,Jonny 1%,OFA Bank (8071),# 381196,67.55,6755,,6822.55,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-14,PO #26194,PSA,KCVG → KHSV,C310,,Sonrise,Net 30,6500,5860,640,Jonny 1%,OFA Bank (8071),# 381642,58.6,5860,,5918.6,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-13,PO #26180,PSA,KDAY → KTUL,C310,,Sonrise,Net 30,300,,300,OFA,OFA Bank (8071),# 381196,,,,,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-12,PO #26193,PSA ,KCAK → KABE,C310,,Air Z,Net 30,6100,3900,2200,Jonny 1%,OFA Bank (8071),# 381082,39,3900,,3939,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-06,PO #26192,PSA,KCAK → KPWM,C310,,Air Z,Net 30,8500,7025,1475,Jonny 1%,OFA Bank (8071),# 381355,70.25,7025,,7095.25,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-02,PO #26191,PSA,KORF → KCID,C310,,Air Z,Net 30,8600,6600,2000,Jonny 1%,OFA Bank (8071),# 380790,66,6600,,6666,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-11-01,PO #26190,PSA,KPHL → KJAN,DA-20,,Royal Air Freight,Net 30,17600,15654.65,1945.35,Jonny 1%,OFA Bank (8071),# 380790,156.55,15654.65,,15811.2,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-29,PO #26189,PSA,KGSP → KJAN,King Air 90,,Augusta Aviation,Net 30,12100,11330.13,769.87,Jonny,OFA Bank (8071),# 380625,384.94,11330.13,,11715.07,Yes,Yes,No,Yes,Yes,,No
Legacy,2024-10-28,PO #26188,PSA,KCVG-KDAY-KGRR → KMKE,C310,,Air Z,Net 30,8200,5200,3000,Jonny,OFA Bank (8071),# 380625,1500,5200,,6700,Yes,Yes,No,Yes,Yes,,No
